# Constructed from biom file																																																																																																														
#OTU ID	C4_359	C4_195	C4_288	C2_308	C2_353	C2_498	C2_306	C1_210	C3_341	C2_323	C2_311	C2_356	C2_298	C2_289	C4_329	C2_326	C4_201	C2_295	C2_317	C2_497	C4_213	C2_304	C2_499	C1_291	C2_184	C4_285	C4_230	C2_219	C2_292	C2_204	C4_207	C2_314	C2_350	C2_176	C4_338	C2_344	C1_505	C3_175	C1_198	C2_225	C4_187	C4_222	C3_335	C4_216	C2_347	C2_301	C4_192	C1_181	C2_282	C4_332	C4_178	C2_320	T4_379	T3_373	T4_367	T2_388	T3_382	T4_370	T3_376	T4_364	T2_385	T4_400	T4_403	T4_391	T4_361	T1_397	T3_394	T4_406	T2_409	PA3_421	PA4_427	PA4_424	PA4_480	PA4_432	PA4_255	PA2_444	PA2_261	PA2_474	PA2_249	PA2_246	PA4_471	PA2_258	PA4_435	PA2_465	PA2_447	PA3_438	PA1_264	PA1_450	PA1_468	PA4_243	PA4_462	PA4_453	PA2_459	PA4_240	PA2_441	PA1_477	PA1_252	PA4_456	PR4_150	PR1_153	PR1_123	PR3_147	PR4_144	PR4_132	PR2_135	PR4_138	PR4_126	PR2_129	PR3_141	taxonomy
363302	0	5	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	7	0	0	0	0	2	2	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	25	1	0	0	0	0	0	0	0	1	1	1	0	3	0	5	0	1	0	0	1	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	13	11	2	0	32	0	38	3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
48583	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	1	0	1	6	2	0	3	0	0	2	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	11	1	12	13	3	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	1	0	1	4	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Catonella; s__
191687	0	9	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	1	2	0	1	0	2	0	0	0	1	1	7	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	2	0	0	1	0	0	0	14	1	42	1	7	0	0	0	1	4	16	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	10	0	15	0	23	7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__
190597	0	19	2	0	1	0	0	0	11	0	0	0	0	1	1	0	1	0	0	15	0	0	12	0	178	0	0	0	1	9	67	0	0	2	0	0	1	0	99	0	4	0	0	4	18	0	1	0	0	0	3	2	0	1	0	0	3	0	0	0	5	0	0	0	0	0	0	1	3	0	26	1	1	3	425	2	1	0	0	2	90	0	0	0	0	2	0	1	8	2	0	6	0	0	1	2	0	1	1	0	0	19	46	40	14	99	484	280	180	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
369164	0	5	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	4	0	0	14	0	4	0	0	0	0	6	5	1	0	0	0	0	0	0	6	0	0	0	1	0	21	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	43	0	0	0	0	4	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0	6	3	16	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
361809	0	2	0	0	0	0	0	0	2	0	1	0	3	1	1	0	0	0	0	1	2	0	0	1	1	0	0	0	0	0	7	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	3	0	11	1	8	0	0	0	1	3	10	0	0	3	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	5	0	0	0	25	0	22	7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Ruminococcus; s__
129692	0	0	0	0	13	0	0	1	1	0	0	1	1	0	7	2	0	2	0	0	3	0	2	0	0	0	0	1	0	1	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	4	1	2	0	0	0	0	0	3	1	2	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Ruminococcus; s__
191541	0	5	0	0	0	2	0	0	16	0	0	0	4	0	0	1	0	0	0	1	0	0	4	0	13	0	0	1	0	1	4	0	0	1	0	0	0	1	1	0	5	0	0	0	19	0	0	0	0	0	0	1	0	0	0	0	0	0	0	83	2	0	0	0	0	1	0	0	0	1	6	0	40	9	9	2	0	0	0	0	6	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	6	3	12	7	11	52	0	36	15	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
302160	0	21	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	6	0	5	0	0	0	0	0	6	0	0	0	0	1	0	0	4	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	5	1	0	0	37	1	0	0	0	1	50	0	0	1	0	0	0	2	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	7	1	0	54	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
311477	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	1	0	0	1	0	0	0	7	0	0	0	0	1	25	0	1	0	0	0	0	2	2	0	0	4	0	0	0	9	0	2	0	1	0	25	25	0	34	295	0	54	151	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
326792	0	8	2	1	0	0	0	0	14	0	0	0	3	0	0	0	0	0	0	7	3	0	4	1	1	0	0	0	0	4	8	0	0	0	0	0	1	2	2	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	1	0	0	52	0	0	1	3	0	1	0	0	0	0	32	5	290	0	8	0	0	2	0	0	0	3	0	1	0	1	3	0	1	0	1	2	0	1	0	0	0	0	0	0	3	2	3	11	0	14	0	133	186	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__
188236	1	56	0	0	1	0	1	0	27	0	1	1	13	1	1	0	1	0	0	9	3	0	15	0	12	0	0	0	0	2	24	1	0	0	0	0	2	42	17	0	5	0	0	0	19	0	0	0	0	1	8	0	0	0	1	0	0	0	0	49	0	2	1	6	0	2	0	0	0	1	12	1	24	5	76	0	0	1	1	6	34	0	0	2	2	3	0	1	1	2	1	1	0	0	0	2	0	2	2	0	79	13	2	0	0	51	0	84	199	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__
364563	0	49	1	3	0	4	0	0	26	0	0	1	87	2	1	0	0	0	0	21	1	1	11	6	12	0	0	0	1	11	32	2	1	0	0	0	2	0	19	0	0	0	0	0	67	0	0	1	0	0	1	0	0	0	0	0	2	0	0	32	4	0	1	5	0	1	0	0	1	2	26	5	2	2	62	0	0	2	4	18	31	1	1	6	5	0	0	2	4	0	1	4	0	0	3	3	3	0	0	0	0	18	13	1	0	102	0	33	33	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__
195102	0	26	0	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	2	1	0	0	1	0	0	0	6	0	0	0	0	2	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	1	61	0	0	0	0	2	49	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	10	1	0	5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
223059	0	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	360	0	0	0	0	1	0	0	0	0	0	0	1	17	4	0	2	0	0	0	1	0	0	1	0	0	8	1	0	0	1	0	0	0	0	52	0	0	1	0	0	2	0	0	0	2	0	5	0	1	7	0	0	0	0	1	39	0	0	0	0	0	0	0	0	0	0	3	1	1	0	4	0	0	1	0	27	31	45	7	2	97	797	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
48207	0	19	3	0	0	4	0	1	27	1	0	0	1	2	0	0	0	2	0	3	3	1	29	2	0	0	0	0	0	12	30	0	0	1	0	0	0	0	22	0	0	0	0	0	17	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	15	0	7	0	0	0	0	38	0	118	1	283	0	1	3	0	13	222	0	0	3	0	3	1	0	4	2	1	4	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
470239	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	6	1	1	1	1	3	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	11	18	6	0	5	1	0	19	0	1	0	0	0	0	0	0	0	0	6	0	0	2	2	0	1	5	1	0	0	0	0	0	1	1	0	3	5	0	0	209	1	5	188	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__Dialisterinvisus
120969	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	1	0	1	2	1	5	0	1	0	1	3	0	0	0	1	1	2	0	4	4	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	6	40	48	25	1	4	2	0	17	0	5	0	0	0	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	1	0	0	0	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__
470993	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	5	0	2	0	0	0	0	2	0	0	1	0	0	0	0	3	0	1	4	0	1	0	2	1	0	0	0	0	1	0	0	0	1	0	0	1	10	5	8	9	10	4	2	0	0	6	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	1	0	0	0	0	2	0	0	0	1	8	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__Selenomonassputigena
585419	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	2	1	2	0	2	0	1	0	0	0	1	0	0	0	7	0	3	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	2	0	8	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__
155948	0	5	0	2	0	0	0	0	2	1	3	0	5	1	1	1	1	2	0	0	1	1	4	2	23	24	0	0	3	2	9	0	4	8	63	26	26	1	5	3	16	2	0	52	1	139	221	97	38	0	11	2	1	1	0	8	0	4	2	4	27	3	0	9	0	40	132	101	50	0	7	23	1	45	0	3	2	0	56	8	1	11	43	0	2	1	7	2	1	0	5	1	1	2	6	1	3	0	130	94	17	64	0	5	0	2	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__
145149	1	4	2	3	2	0	14	3	2	3	21	3	14	2	10	4	2	5	2	0	18	3	5	10	7	5	2	10	12	13	12	43	7	2	29	21	7	7	10	2	42	8	6	46	3	17	151	44	90	4	12	8	3	2	0	4	9	0	2	56	27	7	1	14	151	81	75	96	56	123	10	10	8	30	1	24	0	2	9	7	3	2	9	6	3	1	11	5	7	4	1	3	5	2	2	2	0	2	87	27	14	5	0	7	0	2	0	2	3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__
114821	1	0	0	2	0	0	0	0	0	0	5	0	1	1	3	3	1	0	1	0	4	3	1	0	0	0	0	1	0	0	0	2	1	1	2	0	0	2	2	1	22	2	1	7	3	5	10	10	13	1	3	2	3	1	0	0	3	1	12	10	2	1	0	5	161	1	6	3	3	39	10	6	0	3	0	19	0	1	1	3	0	0	18	3	3	1	1	0	2	1	1	9	2	0	0	0	0	0	6	13	8	10	0	0	0	0	2	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__Veillonellaparvula
64396	2	5	1	0	7	2	0	0	2	3	24	1	2	4	8	8	0	3	4	0	5	4	0	1	14	1	3	6	40	5	97	7	3	16	13	47	4	30	24	12	122	31	10	70	23	67	103	57	76	2	55	1	1	4	0	5	1	3	17	7	5	34	1	35	410	105	565	413	226	322	123	47	6	228	0	35	8	0	31	21	1	2	74	37	33	2	2	2	5	6	6	63	5	5	7	2	5	3	45	134	18	22	11	0	0	1	1	6	3	k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
374052	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	1	0	3	0	8	9	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	39	23	15	0	4	0	0	16	0	0	1	0	0	3	0	0	3	0	0	0	0	0	0	2	0	0	0	0	1	0	2	0	8	13	0	6	0	0	0	0	0	0	0	k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
368299	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	5	0	0	2	7	2	3	0	2	0	0	0	0	0	1	1	7	0	2	0	0	232	7	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	4	0	6	77	57	38	0	3	0	0	22	0	0	1	0	11	3	0	2	1	0	1	0	0	0	0	0	0	2	0	1	5	0	0	0	123	0	0	2	0	5	0	0	0	0	0	k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
237034	0	5	0	1	2	2	2	1	2	1	14	1	4	3	7	6	5	2	0	0	3	8	6	0	25	0	1	4	20	3	7	6	3	1	20	43	4	6	9	1	20	3	3	29	1	34	6	0	205	3	2	7	1	1	0	1	1	0	0	12	3	8	0	10	0	136	44	52	18	0	3	3	0	23	0	1	0	0	3	2	0	2	3	2	5	4	0	0	2	0	2	0	1	3	3	0	1	0	3	18	0	2	0	0	0	0	1	1	0	k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Fusobacteriaceae; g__Leptotrichia; s__
31235	1	0	0	1	3	0	0	0	0	1	6	0	0	1	3	5	0	2	0	0	3	11	5	0	2	0	0	3	2	2	2	8	2	0	15	4	0	0	3	1	4	3	2	7	0	6	2	0	32	1	0	6	0	1	0	0	1	0	0	3	1	3	0	16	0	184	1	0	1	0	4	0	0	0	0	3	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	2	2	1	0	1	1	0	22	0	0	0	0	0	0	0	0	0	1	k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Fusobacteriaceae; g__Leptotrichia; s__
74059	0	0	0	2	4	0	0	4	2	3	35	2	1	2	0	2	0	3	0	0	10	8	4	0	6	0	2	1	7	2	73	8	7	2	0	4	0	2	12	2	3	5	0	28	10	14	7	1	123	1	15	2	0	0	0	0	3	1	0	1	8	17	0	11	1	75	6	8	3	0	8	2	0	2	2	30	0	0	3	1	0	0	1	8	3	0	2	0	3	0	1	1	3	1	0	0	0	0	133	16	2	8	0	0	0	0	0	0	0	k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Fusobacteriaceae; g__Leptotrichia; s__
93158	0	1	0	2	0	0	2	0	1	1	2	2	0	0	0	0	0	0	1	0	2	2	0	0	1	0	0	0	9	1	3	3	3	1	8	8	0	0	3	0	0	0	0	0	2	10	0	1	76	2	1	1	0	0	0	0	0	0	0	1	3	7	0	4	0	66	1	2	2	0	2	0	0	0	0	0	0	0	2	0	0	0	1	2	1	0	0	1	4	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Fusobacteriaceae; g__Leptotrichia; s__
70038	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	9	0	0	0	1	0	0	1	1	0	6	4	1	1	1	0	2	0	1	0	1	17	1	0	24	0	0	1	0	0	0	0	0	0	1	0	1	0	0	3	0	182	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Fusobacteriaceae; g__Leptotrichia; s__
236623	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	1	1	1	0	0	2	0	0	0	2	0	1	0	3	0	9	0	0	2	0	0	1	7	1	3	7	1	0	4	0	6	5	0	3	0	13	1	0	0	0	0	0	0	0	1	2	3	1	3	65	11	15	13	9	16	11	1	0	3	0	5	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	2	0	2	0	0	0	5	10	0	1	0	0	0	0	0	0	0	k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Fusobacteriaceae; g__Leptotrichia; s__
74391	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	11	3	0	2	0	3	2	5	7	0	0	1	0	0	0	0	0	0	0	3	0	2	0	0	57	1	3	3	1	0	7	0	0	0	0	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	1	k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Fusobacteriaceae; g__Leptotrichia; s__
11297	0	0	0	1	0	1	1	4	1	1	0	0	0	0	0	1	0	3	0	0	5	1	2	0	5	0	1	3	2	5	31	12	8	1	0	43	0	0	11	7	3	2	2	1	11	15	0	3	213	2	35	1	1	2	0	0	0	0	0	0	3	11	1	12	2	10	1	7	5	8	24	0	0	2	0	4	0	3	0	6	4	0	2	1	0	1	0	0	2	0	0	3	2	2	0	6	0	0	11	3	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Fusobacteriaceae; g__Leptotrichia; s__
92131	0	0	0	0	0	1	0	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	2	0	1	1	2	3	3	1	0	1	0	0	1	0	1	2	0	9	0	0	2	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	4	52	59	16	0	24	1	0	25	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Fusobacteriaceae; g__Leptotrichia; s__
70628	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	5	1	0	0	0	1	0	0	0	0	9	0	0	0	0	1	0	1	4	0	4	0	0	0	0	0	0	0	1	1	0	2	0	2	14	0	9	4	3	41	4	4	0	5	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Fusobacteriaceae; g__Leptotrichia; s__
484462	0	0	0	0	0	0	0	0	0	0	7	0	1	2	1	1	0	0	1	0	5	3	0	0	2	0	0	2	7	0	16	4	2	0	0	2	1	2	18	3	3	4	2	9	3	6	10	1	88	0	4	2	0	0	0	1	0	0	0	0	1	0	0	7	0	3	12	10	4	0	28	4	1	4	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	15	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Fusobacteriaceae; g__Leptotrichia; s__
529857	0	1	2	0	0	3	0	4	0	1	5	0	1	5	1	0	1	3	0	0	5	0	3	0	3	0	3	3	11	2	77	4	8	7	0	8	1	8	8	6	17	4	1	13	7	6	18	3	57	0	26	2	0	1	1	0	0	0	2	2	2	4	1	5	28	23	72	72	42	2	34	2	1	33	0	11	1	0	4	2	1	0	5	10	3	0	1	0	1	0	2	0	0	1	1	0	2	0	5	18	3	1	0	0	0	0	0	0	0	k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Fusobacteriaceae; g__Leptotrichia; s__Leptotrichiabuccalis
407576	0	0	2	0	0	0	0	0	1	1	6	2	1	0	0	2	1	5	0	1	0	3	0	0	19	1	0	1	10	2	5	0	2	0	35	27	0	0	1	2	10	5	3	2	1	185	28	0	3	0	5	1	0	8	0	0	1	0	0	1	0	4	0	21	0	22	240	201	120	3	6	2	2	99	0	18	3	0	12	1	2	2	12	0	2	0	2	0	0	0	7	4	0	2	3	2	2	0	89	24	2	0	2	0	1	1	0	0	0	k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Fusobacteriaceae; g__Streptobacillus; s__
360637	1	1	4	1	0	0	0	6	0	1	1	2	1	1	1	1	0	4	0	0	4	3	0	0	0	0	1	3	3	0	0	3	0	3	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__
1468	0	0	5	0	0	0	1	7	1	2	1	1	0	0	0	1	1	2	1	0	0	2	1	0	0	0	0	0	0	2	0	1	1	1	0	0	1	0	0	2	1	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
264269	0	0	0	1	1	0	0	0	0	2	0	0	0	0	1	1	0	1	0	0	1	1	0	2	0	1	0	0	2	0	0	3	0	0	3	1	2	0	0	0	0	0	4	1	0	0	0	0	0	1	0	0	0	3	41	4	0	0	0	3	8	4	0	0	0	1	0	2	0	2	9	1	0	1	0	0	1	1	15	15	0	1	42	0	28	15	28	9	0	27	0	0	3	31	4	2	7	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
551851	0	0	0	0	5	0	0	0	0	6	2	9	0	0	0	0	0	0	0	0	0	12	0	2	0	0	0	1	8	0	0	0	2	4	2	12	0	0	0	2	0	0	1	0	0	0	4	0	0	0	0	0	0	2	0	1	4	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	1	0	3	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
240075	0	0	0	0	3	1	1	1	1	0	1	27	0	0	0	2	1	1	1	0	3	19	0	0	0	0	2	1	0	1	0	2	1	0	2	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	9	0	0	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
355315	16	9	38	188	28	6	28	42	59	128	41	12	53	30	103	40	19	24	52	5	114	135	8	68	12	64	25	15	46	103	23	24	19	23	16	15	28	12	7	40	20	5	55	23	10	14	30	4	0	106	17	10	351	131	126	191	23	52	69	102	31	32	7	34	1	5	0	13	6	5	62	58	0	1	0	2	3	6	30	85	1	0	80	3	6	15	24	23	1	147	2	3	10	66	9	2	33	1	0	2	0	4	8	28	0	0	0	0	3	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__
90161	2	1	5	23	7	0	8	20	15	21	4	5	11	19	16	7	2	7	16	1	27	11	1	14	0	11	4	2	3	11	3	10	5	6	1	2	0	4	0	9	9	0	3	10	10	3	4	1	0	14	5	3	59	50	5	24	2	6	0	9	6	2	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	2	0	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__
241110	1	2	1	14	2	0	1	5	2	12	5	3	2	3	7	0	0	7	9	0	4	2	0	3	0	5	1	1	0	5	1	2	1	1	9	1	1	1	1	3	2	1	3	0	1	2	0	1	0	4	1	1	15	3	0	10	5	14	4	7	5	6	0	3	1	0	0	0	0	0	0	1	0	0	0	0	3	1	0	3	0	0	0	0	0	1	1	0	0	2	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__
